브랜드,모델명,이름,연식,주행거리(km),가격(만원),URL
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 익스클루시브,2020,"57,300","2,650",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38411994&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p961_g19&tempht_arg=1R3PaB75tFz2_18
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 프리미엄 초이스,2020,"58,100","2,500",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38044786&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p81_g2&tempht_arg=qVl13SpQ85j7_1
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  익스클루시브,2020,"59,200","2,950",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38402246&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p1091_g1&tempht_arg=wZrM1W3Jg857_0
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 익스클루시브,2020,"59,400","2,750",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37340115&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1341_g6&tempht_arg=oJ1s3fQ85hi7_5
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 익스클루시브,2020,"60,300","2,690",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37542109&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p11_g16&tempht_arg=1Td35E1PsnG2_15
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 프리미엄 초이스,2020,"61,900","2,700",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37541846&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p61_g21&tempht_arg=x1W3Ytl6Y4M8_20
현대,그랜저,현대 더 뉴 그랜저 IG  3.3 캘리그래피,2020,"67,200","3,070",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38383741&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p781_g10&tempht_arg=13eo80Dcagz9_9
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  캘리그래피,2020,"73,300","3,320",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38401447&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p71_g2&tempht_arg=1XG3Wvju6m77_1
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  캘리그래피,2020,"75,100","3,179",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37278914&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p921_g6&tempht_arg=1ZSi377qUOY3_5
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 프리미엄 초이스,2020,"76,600","2,720",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38237731&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1151_g19&tempht_arg=zt13pd58SjP4_18
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  프리미엄 초이스,2020,"77,100","2,720",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37529708&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1231_g20&tempht_arg=m1I37cl5Lcd2_19
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 프리미엄 초이스,2020,"83,000","2,390",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37674241&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1131_g12&tempht_arg=1EZ3T80nsYS9_11
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 프리미엄 초이스,2020,"86,500","2,799",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38378951&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p71_g7&tempht_arg=1XG3Wvju6m77_6
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  프리미엄,2020,"91,500","2,770",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38322909&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p41_g3&tempht_arg=IMG1PWGL3857_2
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  캘리그래피,2020,"91,600","3,190",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38235491&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p1451_g9&tempht_arg=r13jLF6vZH48_8
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 프리미엄,2020,"93,300","2,190",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38114043&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p611_g7&tempht_arg=H1ch38DYJg09_6
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  프리미엄 초이스,2020,"98,400","2,750",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38303288&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1411_g11&tempht_arg=hz13s85vbkY7_10
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  캘리그래피,2020,"99,100","2,999",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38393020&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p1481_g17&tempht_arg=pdU1a3L5x4R9_16
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 프리미엄,2020,"104,300","2,099",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38289731&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p561_g11&tempht_arg=D1gE3I8G6fJ4_10
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  프리미엄,2020,"115,000","2,190",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37686538&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p1091_g15&tempht_arg=wZrM1W3Jg857_14
현대,그랜저,현대 더 뉴 그랜저 IG  3.3 익스클루시브,2020,"119,600","2,700",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37962180&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p961_g1&tempht_arg=1R3PaB75tFz2_0
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 프리미엄 초이스,2020,"129,400","1,999",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38361635&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p1451_g3&tempht_arg=r13jLF6vZH48_2
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 프리미엄 초이스,2020,"152,400","1,900",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38130330&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p911_g11&tempht_arg=Cxo13H8DLR57_10
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  익스클루시브,2020,"152,900","2,159",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38386709&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p841_g8&tempht_arg=TsG13JBw7v73_7
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  익스클루시브,2020,"184,700","1,890",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38355804&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p781_g14&tempht_arg=13eo80Dcagz9_13
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  캘리그래피,2021,"24,700","3,660",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38341164&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1411_g16&tempht_arg=hz13s85vbkY7_15
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 르블랑,2021,"25,000","3,200",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38214684&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1401_g10&tempht_arg=qDH1Wvt375q2_9
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 캘리그래피,2021,"29,200","3,620",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38357365&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1361_g18&tempht_arg=1ldo3u7V9vB2_17
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  르블랑,2021,"33,600","3,350",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38259703&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p271_g7&tempht_arg=sRHLg1WY3648_6
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  르블랑,2021,"38,000","3,390",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38425587&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p1151_g3&tempht_arg=zt13pd58SjP4_2
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 르블랑,2021,"42,000","2,890",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37920096&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1251_g3&tempht_arg=lxU1l3b7DI29_2
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  익스클루시브,2021,"51,900","3,150",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38357238&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1311_g1&tempht_arg=1dLpumZ3g584_0
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 캘리그래피,2021,"58,200","3,250",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38327009&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1031_g16&tempht_arg=M1Usdk35id49_15
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  프리미엄,2021,"58,700","2,830",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38276960&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p1211_g14&tempht_arg=e1t3oD8M4io8_13
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  르블랑,2021,"61,100","3,237",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37939327&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p941_g3&tempht_arg=hlqbeZ138N57_2
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  프리미엄,2021,"62,300","2,820",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38416541&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1141_g21&tempht_arg=1tW3ciSqb752_20
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 캘리그래피,2021,"66,600","3,050",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38357238&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1281_g2&tempht_arg=lGq13tv7v5o2_1
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 익스클루시브,2021,"81,900","2,800",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37426831&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p1121_g4&tempht_arg=1YSh3ytXy773_3
현대,그랜저,현대 더 뉴 그랜저 IG  3.3 익스클루시브,2021,"89,100","2,490",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38371591&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p651_g8&tempht_arg=1erZcO3z84V8_7
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 캘리그래피,2021,"101,500","2,650",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38155316&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p1101_g21&tempht_arg=1qrXe384Lmj8_20
현대,그랜저,현대 더 뉴 그랜저 IG  3.3 익스클루시브,2021,"125,200","2,120",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38294456&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1021_g2&tempht_arg=13hHOFk7R0X4_1
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  캘리그래피,2021,"136,700","2,450",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37414532&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p51_g17&tempht_arg=13ptOT7PY7A3_16
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 르블랑,2021,"140,600","2,340",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38294456&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1031_g1&tempht_arg=M1Usdk35id49_0
현대,그랜저,현대 그랜저 (GN7)  2.5 가솔린 2WD 캘리그래피,2022,"9,000","4,400",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37562165&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p381_g17&tempht_arg=KX1LE3Opg864_16
현대,그랜저,현대 더 뉴 그랜저 IG  3.3 캘리그래피,2022,"16,400","3,480",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38074803&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p891_g1&tempht_arg=1tLN3e7B5JZ2_0
현대,그랜저,현대 그랜저 (GN7)  3.5 가솔린 2WD 프리미엄,2022,"20,000","3,599",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38373234&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p1071_g18&tempht_arg=B1p3QAZ8a5b7_17
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  르블랑,2022,"24,300","3,490",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38072392&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p931_g4&tempht_arg=1zUv3JFsH584_3
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 르블랑,2022,"35,500","2,899",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38081557&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p611_g15&tempht_arg=H1ch38DYJg09_14
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  르블랑,2022,"36,900","3,650",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37978907&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p1261_g12&tempht_arg=uh1dEHB3c729_11
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 르블랑,2022,"47,300","3,080",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37962897&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p351_g19&tempht_arg=h13RxLGy54q9_18
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  프리미엄,2022,"48,700","2,950",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37962897&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p351_g12&tempht_arg=h13RxLGy54q9_11
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  르블랑,2022,"66,200","2,950",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37483818&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p761_g6&tempht_arg=pFMdR138F6K9_5
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  르블랑,2022,"67,700","3,280",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38420785&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p651_g17&tempht_arg=1erZcO3z84V8_16
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  르블랑,2022,"70,800","3,180",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38283033&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p381_g13&tempht_arg=KX1LE3Opg864_12
현대,그랜저,현대 더 뉴 그랜저 IG  2.5 르블랑,2022,"82,400","2,750",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38339929&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p1_g21&tempht_arg=jOSza138J4I8_20
현대,그랜저,현대 더 뉴 그랜저 IG 하이브리드  르블랑,2022,"111,400","2,790",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38370985&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p231_g16&tempht_arg=1BMVKx3Tf617_15
현대,그랜저,현대 그랜저 (GN7)  3.5 가솔린 2WD 익스클루시브,2023,"5,500","3,799",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37425028&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p711_g7&tempht_arg=ZI13f64kAat8_6
현대,그랜저,현대 그랜저 하이브리드 (GN7)  익스클루시브,2023,"6,800","4,290",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38361684&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p901_g16&tempht_arg=P1rkFD3y85n7_15
현대,그랜저,현대 그랜저 (GN7)  2.5 가솔린 2WD 캘리그래피,2023,"8,400","4,420",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37960790&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p351_g4&tempht_arg=h13RxLGy54q9_3
현대,그랜저,현대 그랜저 (GN7)  2.5 가솔린 2WD 익스클루시브,2023,"8,600","3,890",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38013702&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p871_g12&tempht_arg=1C37QgioQK92_11
현대,그랜저,현대 그랜저 하이브리드 (GN7)  캘리그래피,2023,"10,000","4,750",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38295038&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p1391_g3&tempht_arg=GC1QhnZ38j57_2
현대,그랜저,현대 그랜저 (GN7)  2.5 가솔린 2WD 캘리그래피,2023,"12,100","4,490",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37672736&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p1141_g19&tempht_arg=1tW3ciSqb752_18
